,index,User_id,Local_sg_time,POI_id,POI_Type,Location_id,Category,L2_id,weekend,hour,new_id,new_id_reindex,location_id_reindex,user_id_reindex
1859,4578,175324,2012-07-05 19:55:38+00:00,954,Independent,954,Bar,5,0,19,5,5,591,66
1860,4579,175324,2012-07-05 22:37:13+00:00,54,Independent,54,Coffee Shop,6,0,22,6,6,33,66
1861,4581,175324,2012-07-07 12:58:27+00:00,382,Independent,382,Gym / Fitness Center,86,1,12,86,80,227,66
1862,4582,175324,2012-07-07 17:12:52+00:00,54,Independent,54,Coffee Shop,6,1,17,6,6,33,66
1863,4583,175324,2012-07-07 20:15:46+00:00,77,Independent,77,Pub,3,1,20,3,3,44,66
1864,4620,176397,2012-05-28 19:33:26+00:00,811,Independent,811,Fast Food Restaurant,24,0,19,24,23,504,67
1865,4621,176397,2012-05-28 23:47:13+00:00,490,Independent,490,Medical Center,48,0,23,48,44,303,67
1866,4628,176397,2012-07-09 08:52:29+00:00,2204,Combined,749,Mall,68,0,8,2204,155,467,67
1867,4629,176397,2012-07-09 12:14:51+00:00,942,Independent,942,Grocery Store,30,0,12,30,29,581,67
1868,4631,178694,2012-05-01 16:47:05+00:00,894,Independent,894,American Restaurant,11,0,16,11,11,555,68
1869,4632,178694,2012-05-01 21:07:37+00:00,920,Independent,920,Hotel,1,0,21,1,1,570,68
1870,4633,178694,2012-05-03 08:16:59+00:00,920,Independent,920,Hotel,1,0,8,1,1,570,68
1871,4634,178694,2012-05-03 18:14:21+00:00,894,Independent,894,American Restaurant,11,0,18,11,11,555,68
1872,4635,178694,2012-05-03 20:07:39+00:00,920,Independent,920,Hotel,1,0,20,1,1,570,68
1873,4645,183674,2012-04-04 04:58:31+00:00,2212,Combined,638,Coffee Shop,6,0,4,2212,163,401,69
1874,4646,183674,2012-04-04 09:19:18+00:00,471,Independent,471,Coffee Shop,6,0,9,6,6,287,69
1875,4647,183674,2012-04-09 11:17:08+00:00,571,Independent,571,Pizza Place,15,0,11,15,15,365,69
1876,4648,183674,2012-04-09 11:43:14+00:00,570,Independent,570,Donut Shop,110,0,11,110,102,364,69
1877,4653,183674,2012-04-22 08:09:43+00:00,49,Independent,49,Coffee Shop,6,1,8,6,6,28,69
1878,4654,183674,2012-04-22 11:16:12+00:00,77,Independent,77,Pub,3,1,11,3,3,44,69
1879,4656,183674,2012-04-24 11:14:44+00:00,571,Independent,571,Pizza Place,15,0,11,15,15,365,69
1880,4657,183674,2012-04-24 11:37:54+00:00,570,Independent,570,Donut Shop,110,0,11,110,102,364,69
1881,4676,183674,2012-08-14 08:45:13+00:00,471,Independent,471,Coffee Shop,6,0,8,6,6,287,69
1882,4677,183674,2012-08-14 11:49:53+00:00,471,Independent,471,Coffee Shop,6,0,11,6,6,287,69
1883,4678,183674,2012-09-05 05:44:37+00:00,471,Independent,471,Coffee Shop,6,0,5,6,6,287,69
1884,4679,183674,2012-09-05 16:57:16+00:00,49,Independent,49,Coffee Shop,6,0,16,6,6,28,69
1885,4687,183674,2013-03-12 10:48:09+00:00,429,Independent,429,Chinese Restaurant,116,0,10,116,108,256,69
1886,4688,183674,2013-03-12 11:22:43+00:00,427,Independent,427,Coffee Shop,6,0,11,6,6,254,69
1887,4710,188592,2012-04-23 13:55:34+00:00,490,Independent,490,Medical Center,48,0,13,48,44,303,70
1888,4711,188592,2012-04-23 20:37:04+00:00,536,Independent,536,Hot Dog Joint,144,0,20,144,127,338,70
1889,4713,188592,2012-05-06 10:33:28+00:00,442,Independent,442,Grocery Store,30,1,10,30,29,265,70
1890,4714,188592,2012-05-06 13:13:12+00:00,199,Independent,199,Sports Bar,42,1,13,42,39,113,70
1891,4715,188592,2012-05-09 08:41:10+00:00,490,Independent,490,Medical Center,48,0,8,48,44,303,70
1892,4716,188592,2012-05-09 17:31:14+00:00,772,Independent,772,Event Space,162,0,17,162,136,482,70
1893,4725,188592,2012-07-04 17:11:18+00:00,522,Independent,522,Drugstore / Pharmacy,25,0,17,25,24,328,70
1894,4726,188592,2012-07-04 20:35:01+00:00,470,Independent,470,Pub,3,0,20,3,3,286,70
1895,4728,188592,2012-07-07 08:40:55+00:00,772,Independent,772,Event Space,162,1,8,162,136,482,70
1896,4729,188592,2012-07-07 19:21:16+00:00,475,Independent,475,Bar,5,1,19,5,5,291,70
1897,4734,188592,2012-07-20 17:33:44+00:00,2103,Combined,1162,Caf,13,0,17,2103,147,706,70
1898,4735,188592,2012-07-20 17:46:10+00:00,768,Independent,768,Park,58,0,17,58,53,479,70
1899,4744,191116,2012-04-18 17:25:17+00:00,278,Independent,278,Coffee Shop,6,0,17,6,6,157,71
1900,4745,191116,2012-04-18 18:30:39+00:00,445,Independent,445,Restaurant,16,0,18,16,16,268,71
1901,4755,191116,2012-05-15 10:36:01+00:00,545,Independent,545,Diner,4,0,10,4,4,345,71
1902,4756,191116,2012-05-15 17:15:32+00:00,2105,Combined,1240,Indian Restaurant,80,0,17,2105,149,755,71
1903,4757,191116,2012-05-16 18:49:41+00:00,480,Independent,480,Art Gallery,158,0,18,158,135,295,71
1904,4758,191116,2012-05-16 18:59:29+00:00,472,Independent,472,Cocktail Bar,10,0,18,10,10,288,71
1905,4762,191116,2012-05-29 11:06:36+00:00,2102,Combined,1156,Pub,3,0,11,2102,146,702,71
1906,4763,191116,2012-05-29 18:35:53+00:00,1217,Independent,1217,Performing Arts Venue,169,0,18,169,139,742,71
1907,4808,196461,2012-05-03 17:06:33+00:00,540,Independent,540,Pub,3,0,17,3,3,341,72
1908,4809,196461,2012-05-03 22:06:02+00:00,501,Independent,501,Pub,3,0,22,3,3,311,72
1909,4810,196461,2012-05-03 22:06:29+00:00,496,Independent,496,Salon / Barbershop,63,0,22,63,58,307,72
1910,4816,196461,2012-10-12 18:14:55+00:00,540,Independent,540,Pub,3,0,18,3,3,341,72
1911,4817,196461,2012-10-12 21:06:45+00:00,482,Independent,482,Bar,5,0,21,5,5,296,72
1912,4828,201143,2012-04-03 12:58:37+00:00,151,Independent,151,Department Store,19,0,12,19,18,87,73
1913,4829,201143,2012-04-03 14:29:40+00:00,2220,Combined,167,Hardware Store,29,0,14,2220,171,92,73
1914,4831,201143,2012-04-17 10:42:00+00:00,175,Independent,175,Breakfast Spot,70,0,10,70,64,99,73
1915,4832,201143,2012-04-17 12:21:37+00:00,2217,Combined,119,Toy / Game Store,47,0,12,2217,168,63,73
1916,4840,201143,2012-05-11 09:57:56+00:00,134,Independent,134,Coffee Shop,6,0,9,6,6,73,73
1917,4841,201143,2012-05-11 19:19:12+00:00,146,Independent,146,Grocery Store,30,0,19,30,29,83,73
1918,4842,201143,2012-05-11 19:19:47+00:00,151,Independent,151,Department Store,19,0,19,19,18,87,73
1919,4843,201143,2012-05-13 14:31:30+00:00,806,Independent,806,Zoo,59,1,14,59,54,501,73
1920,4844,201143,2012-05-13 16:57:53+00:00,2220,Combined,159,Grocery Store,30,1,16,2220,171,89,73
1921,4845,201143,2012-05-23 10:03:24+00:00,2220,Combined,169,Furniture / Home Store,69,0,10,2220,171,94,73
1922,4846,201143,2012-05-23 10:03:41+00:00,2220,Combined,168,Bookstore,23,0,10,2220,171,93,73
1923,4850,201143,2012-12-15 13:22:50+00:00,1134,Independent,1134,Theater,93,1,13,93,86,692,73
1924,4851,201143,2012-12-15 16:31:58+00:00,1126,Independent,1126,Italian Restaurant,77,1,16,77,71,689,73
1925,4855,201143,2013-05-27 10:31:43+00:00,135,Independent,135,Bank,124,0,10,124,113,74,73
1926,4856,201143,2013-05-27 10:32:50+00:00,136,Independent,136,Fast Food Restaurant,24,0,10,24,23,75,73
1927,4866,204593,2012-08-19 11:25:11+00:00,2215,Combined,28,Steakhouse,2,1,11,2215,166,14,74
1928,4867,204593,2012-08-19 13:02:36+00:00,754,Independent,754,Automotive Shop,35,1,13,35,34,472,74
1929,4873,204593,2013-02-03 06:43:29+00:00,2221,Combined,71,Breakfast Spot,70,1,6,2221,172,39,74
1930,4874,204593,2013-02-03 12:34:22+00:00,2215,Combined,28,Steakhouse,2,1,12,2215,166,14,74
1931,4875,204593,2013-03-31 11:04:09+00:00,2215,Combined,28,Steakhouse,2,1,11,2215,166,14,74
1932,4876,204593,2013-03-31 14:19:34+00:00,5,Independent,5,Gym / Fitness Center,86,1,14,86,80,2,74
1933,4887,205465,2012-12-15 21:42:54+00:00,425,Independent,425,Pub,3,1,21,3,3,252,75
1934,4888,205465,2012-12-15 23:14:24+00:00,549,Independent,549,Pub,3,1,23,3,3,349,75
1935,4895,205465,2013-02-11 07:38:57+00:00,425,Independent,425,Pub,3,0,7,3,3,252,75
1936,4896,205465,2013-02-11 15:59:21+00:00,230,Independent,230,Automotive Shop,35,0,15,35,34,133,75
1937,4915,205465,2013-05-07 06:26:52+00:00,427,Independent,427,Coffee Shop,6,0,6,6,6,254,75
1938,4916,205465,2013-05-07 15:33:18+00:00,142,Independent,142,Gym,62,0,15,62,57,80,75
1939,4918,205465,2013-05-12 11:13:37+00:00,425,Independent,425,Pub,3,1,11,3,3,252,75
1940,4919,205465,2013-05-12 14:17:53+00:00,2217,Combined,119,Toy / Game Store,47,1,14,2217,168,63,75
1941,4920,205465,2013-05-12 14:31:12+00:00,92,Independent,92,Garden,176,1,14,176,141,49,75
1942,4928,205465,2013-07-04 07:13:58+00:00,425,Independent,425,Pub,3,0,7,3,3,252,75
1943,4929,205465,2013-07-04 15:24:06+00:00,142,Independent,142,Gym,62,0,15,62,57,80,75
1944,4948,207465,2012-04-23 14:10:13+00:00,401,Independent,401,Pizza Place,15,0,14,15,15,238,76
1945,4949,207465,2012-04-23 19:01:25+00:00,1087,Independent,1087,Korean Restaurant,88,0,19,88,82,665,76
1946,4953,207465,2012-05-01 15:36:29+00:00,550,Independent,550,Tapas Restaurant,94,0,15,94,87,350,76
1947,4954,207465,2012-05-01 23:31:23+00:00,391,Independent,391,Pub,3,0,23,3,3,231,76
1948,4960,207465,2012-05-11 13:49:06+00:00,485,Independent,485,Caf,13,0,13,13,13,298,76
1949,4961,207465,2012-05-11 17:14:15+00:00,550,Independent,550,Tapas Restaurant,94,0,17,94,87,350,76
1950,4963,207465,2012-05-13 13:07:00+00:00,768,Independent,768,Park,58,1,13,58,53,479,76
1951,4964,207465,2012-05-13 15:28:53+00:00,550,Independent,550,Tapas Restaurant,94,1,15,94,87,350,76
1952,4969,207465,2012-05-28 11:57:30+00:00,455,Independent,455,Coffee Shop,6,0,11,6,6,276,76
1953,4970,207465,2012-05-28 18:32:32+00:00,458,Independent,458,Mediterranean Restaurant,66,0,18,66,61,278,76
1954,4971,207465,2012-06-08 13:50:05+00:00,397,Independent,397,Caf,13,0,13,13,13,235,76
1955,4972,207465,2012-06-08 20:37:49+00:00,558,Independent,558,Pub,3,0,20,3,3,356,76
1956,4974,207465,2012-07-05 11:31:46+00:00,509,Independent,509,Bar,5,0,11,5,5,316,76
1957,4975,207465,2012-07-05 19:54:30+00:00,476,Independent,476,Burger Joint,49,0,19,49,45,292,76
1958,4976,207465,2012-07-05 22:06:43+00:00,408,Independent,408,Casino,8,0,22,8,8,244,76
1959,4978,207465,2012-07-07 14:09:59+00:00,763,Independent,763,Caf,13,1,14,13,13,475,76
1960,4979,207465,2012-07-07 16:45:55+00:00,510,Independent,510,Bar,5,1,16,5,5,317,76
1961,4981,207465,2012-08-17 21:40:31+00:00,1131,Independent,1131,Italian Restaurant,77,0,21,77,71,691,76
1962,4982,207465,2012-08-17 22:39:30+00:00,2104,Combined,1215,Steakhouse,2,0,22,2104,148,741,76
1963,4999,209789,2012-04-07 09:46:15+00:00,941,Independent,941,Coffee Shop,6,1,9,6,6,580,77
1964,5000,209789,2012-04-07 23:06:45+00:00,827,Independent,827,Coffee Shop,6,1,23,6,6,516,77
1965,5001,209789,2012-04-08 08:17:56+00:00,982,Independent,982,American Restaurant,11,1,8,11,11,605,77
1966,5002,209789,2012-04-08 11:00:21+00:00,795,Independent,795,Ramen /  Noodle House,142,1,11,142,126,496,77
1967,5009,210355,2012-05-06 11:37:30+00:00,611,Independent,611,Park,58,1,11,58,53,379,78
1968,5010,210355,2012-05-06 13:24:14+00:00,2300,Combined,679,Grocery Store,30,1,13,2300,173,426,78
1969,5011,210355,2012-05-08 11:18:02+00:00,847,Independent,847,Automotive Shop,35,0,11,35,34,527,78
1970,5012,210355,2012-05-08 17:26:42+00:00,656,Independent,656,Outdoors & Recreation,177,0,17,177,142,411,78
1971,5014,210355,2012-06-02 14:28:34+00:00,735,Independent,735,Hospital,34,1,14,34,33,458,78
1972,5015,210355,2012-06-02 14:53:29+00:00,732,Independent,732,Sushi Restaurant,22,1,14,22,21,456,78
1973,5016,210355,2012-12-30 13:08:31+00:00,709,Independent,709,Gym,62,1,13,62,57,445,78
1974,5017,210355,2012-12-30 14:37:06+00:00,2300,Combined,675,Automotive Shop,35,1,14,2300,173,423,78
1975,5022,210355,2013-01-26 12:00:30+00:00,2300,Combined,697,Tanning Salon,139,1,12,2300,173,436,78
1976,5023,210355,2013-01-26 12:00:53+00:00,2300,Combined,683,Grocery Store,30,1,12,2300,173,427,78
1977,5028,210355,2013-02-06 13:31:46+00:00,342,Independent,342,Automotive Shop,35,0,13,35,34,205,78
1978,5029,210355,2013-02-06 18:55:56+00:00,709,Independent,709,Gym,62,0,18,62,57,445,78
1979,5030,210355,2013-02-07 09:46:52+00:00,900,Independent,900,Automotive Shop,35,0,9,35,34,557,78
1980,5031,210355,2013-02-07 16:39:53+00:00,709,Independent,709,Gym,62,0,16,62,57,445,78
1981,5036,210355,2013-02-27 15:11:04+00:00,847,Independent,847,Automotive Shop,35,0,15,35,34,527,78
1982,5037,210355,2013-02-27 20:14:01+00:00,709,Independent,709,Gym,62,0,20,62,57,445,78
1983,5056,215193,2012-04-18 17:37:57+00:00,2204,Combined,749,Mall,68,0,17,2204,155,467,79
1984,5057,215193,2012-04-18 20:06:14+00:00,553,Independent,553,Middle Eastern Restaurant,130,0,20,130,115,353,79
1985,5062,215193,2012-05-21 17:36:51+00:00,2301,Combined,243,Coffee Shop,6,0,17,2301,174,143,79
1986,5063,215193,2012-05-21 17:38:15+00:00,2301,Combined,245,Mall,68,0,17,2301,174,145,79
1987,5072,215193,2012-12-15 19:49:28+00:00,806,Independent,806,Zoo,59,1,19,59,54,501,79
1988,5073,215193,2012-12-15 21:05:15+00:00,308,Independent,308,Steakhouse,2,1,21,2,2,180,79
1989,5101,216506,2012-05-21 16:06:40+00:00,127,Independent,127,Department Store,19,0,16,19,18,69,80
1990,5102,216506,2012-05-21 16:08:32+00:00,194,Independent,194,Hardware Store,29,0,16,29,28,109,80
1991,5103,216506,2012-05-21 16:47:57+00:00,146,Independent,146,Grocery Store,30,0,16,30,29,83,80
1992,5104,216506,2012-06-02 17:01:55+00:00,2207,Combined,867,Mall,68,1,17,2207,158,539,80
1993,5105,216506,2012-06-02 19:58:05+00:00,843,Independent,843,Bowling Alley,178,1,19,178,143,524,80
1994,5106,216506,2012-06-09 11:32:35+00:00,220,Independent,220,Gas Station / Garage,73,1,11,73,67,128,80
1995,5107,216506,2012-06-09 11:53:19+00:00,223,Independent,223,Coffee Shop,6,1,11,6,6,131,80
1996,5108,216506,2012-06-09 12:08:44+00:00,229,Independent,229,Automotive Shop,35,1,12,35,34,132,80
1997,5110,216506,2012-07-02 13:47:28+00:00,145,Independent,145,Grocery Store,30,0,13,30,29,82,80
1998,5111,216506,2012-07-02 16:38:52+00:00,172,Independent,172,Grocery Store,30,0,16,30,29,97,80
1999,5113,216506,2012-07-11 18:11:11+00:00,514,Independent,514,Italian Restaurant,77,0,18,77,71,321,80
2000,5114,216506,2012-07-11 18:55:23+00:00,518,Independent,518,Coffee Shop,6,0,18,6,6,324,80
2001,5119,216506,2012-08-11 08:21:53+00:00,133,Independent,133,Gas Station / Garage,73,1,8,73,67,72,80
2002,5120,216506,2012-08-11 08:22:21+00:00,134,Independent,134,Coffee Shop,6,1,8,6,6,73,80
2003,5140,219966,2012-10-18 13:35:31+00:00,573,Independent,573,Salon / Barbershop,63,0,13,63,58,367,81
2004,5141,219966,2012-10-18 16:37:28+00:00,2300,Combined,698,Salon / Barbershop,63,0,16,2300,173,437,81
2005,5145,219966,2012-10-26 09:47:46+00:00,2300,Combined,698,Salon / Barbershop,63,0,9,2300,173,437,81
2006,5146,219966,2012-10-26 14:52:01+00:00,573,Independent,573,Salon / Barbershop,63,0,14,63,58,367,81
2007,5148,219966,2012-11-05 08:07:07+00:00,2300,Combined,698,Salon / Barbershop,63,0,8,2300,173,437,81
2008,5149,219966,2012-11-05 17:54:54+00:00,573,Independent,573,Salon / Barbershop,63,0,17,63,58,367,81
2009,5152,219966,2012-11-20 08:14:58+00:00,2300,Combined,698,Salon / Barbershop,63,0,8,2300,173,437,81
2010,5153,219966,2012-11-20 23:52:28+00:00,2300,Combined,698,Salon / Barbershop,63,0,23,2300,173,437,81
2011,5154,219966,2012-11-21 21:41:13+00:00,573,Independent,573,Salon / Barbershop,63,0,21,63,58,367,81
2012,5155,219966,2012-11-21 22:55:39+00:00,573,Independent,573,Salon / Barbershop,63,0,22,63,58,367,81
2013,5156,219966,2012-11-30 11:41:06+00:00,2202,Combined,614,Arts & Crafts Store,76,0,11,2202,153,382,81
2014,5157,219966,2012-11-30 12:14:11+00:00,2300,Combined,698,Salon / Barbershop,63,0,12,2300,173,437,81
2015,5158,219966,2012-11-30 14:50:13+00:00,2300,Combined,698,Salon / Barbershop,63,0,14,2300,173,437,81
2016,5170,219966,2013-01-05 15:53:49+00:00,716,Independent,716,Ski Area,56,1,15,56,52,447,81
2017,5171,219966,2013-01-05 17:00:57+00:00,2300,Combined,698,Salon / Barbershop,63,1,17,2300,173,437,81
2018,5185,219966,2013-02-12 09:30:59+00:00,2300,Combined,698,Salon / Barbershop,63,0,9,2300,173,437,81
2019,5186,219966,2013-02-12 16:13:21+00:00,573,Independent,573,Salon / Barbershop,63,0,16,63,58,367,81
2020,5187,219966,2013-02-13 08:08:51+00:00,2300,Combined,698,Salon / Barbershop,63,0,8,2300,173,437,81
2021,5188,219966,2013-02-13 11:05:08+00:00,2300,Combined,698,Salon / Barbershop,63,0,11,2300,173,437,81
2022,5189,219966,2013-02-15 19:32:13+00:00,2300,Combined,702,American Restaurant,11,0,19,2300,173,440,81
2023,5190,219966,2013-02-15 21:05:50+00:00,2203,Combined,648,Movie Theater,50,0,21,2203,154,408,81
2024,5214,229317,2012-11-17 14:20:51+00:00,261,Independent,261,Grocery Store,30,1,14,30,29,149,82
2025,5215,229317,2012-11-17 15:09:28+00:00,884,Independent,884,Grocery Store,30,1,15,30,29,548,82
2026,5217,229317,2012-11-21 21:33:02+00:00,2301,Combined,333,Coffee Shop,6,0,21,2301,174,199,82
2027,5218,229317,2012-11-21 21:55:15+00:00,2301,Combined,331,Grocery Store,30,0,21,2301,174,197,82
2028,5245,230804,2012-05-22 06:28:56+00:00,753,Independent,753,Fast Food Restaurant,24,0,6,24,23,471,83
2029,5246,230804,2012-05-22 08:43:53+00:00,1101,Independent,1101,Coffee Shop,6,0,8,6,6,675,83
2030,5252,230804,2012-06-18 08:41:47+00:00,1104,Independent,1104,Coffee Shop,6,0,8,6,6,678,83
2031,5253,230804,2012-06-18 11:09:47+00:00,1106,Independent,1106,Vietnamese Restaurant,85,0,11,85,79,680,83
2032,5261,234005,2012-06-06 12:32:02+00:00,958,Independent,958,Sushi Restaurant,22,0,12,22,21,592,84
2033,5262,234005,2012-06-06 14:03:29+00:00,726,Independent,726,Bike Shop,114,0,14,114,106,454,84
2034,5263,234005,2012-06-06 18:21:13+00:00,1033,Independent,1033,Skating Rink,133,0,18,133,118,635,84
2035,5264,234005,2012-06-07 10:23:33+00:00,1033,Independent,1033,Skating Rink,133,0,10,133,118,635,84
2036,5265,234005,2012-06-07 16:06:20+00:00,1175,Independent,1175,Sushi Restaurant,22,0,16,22,21,712,84
2037,5267,234005,2012-06-12 10:22:11+00:00,1037,Independent,1037,Food Court,101,0,10,101,94,638,84
2038,5268,234005,2012-06-12 19:48:37+00:00,2300,Combined,707,Movie Theater,50,0,19,2300,173,444,84
2039,5271,234005,2012-07-03 08:08:07+00:00,1033,Independent,1033,Skating Rink,133,0,8,133,118,635,84
2040,5272,234005,2012-07-03 17:08:02+00:00,732,Independent,732,Sushi Restaurant,22,0,17,22,21,456,84
2041,5279,234005,2012-09-14 06:02:07+00:00,716,Independent,716,Ski Area,56,0,6,56,52,447,84
2042,5280,234005,2012-09-14 11:45:22+00:00,2209,Combined,998,Clothing Store,21,0,11,2209,160,613,84
2043,5282,234005,2012-11-09 16:11:47+00:00,455,Independent,455,Coffee Shop,6,0,16,6,6,276,84
2044,5283,234005,2012-11-09 19:29:49+00:00,2214,Combined,39,Multiplex,39,0,19,2214,165,22,84
2045,5320,234752,2012-04-22 17:19:42+00:00,765,Independent,765,Seafood Restaurant,136,1,17,136,121,477,85
2046,5321,234752,2012-04-22 19:08:41+00:00,762,Independent,762,Bridge,150,1,19,150,130,474,85
2047,5323,234752,2012-04-28 16:11:43+00:00,143,Independent,143,Brewery,137,1,16,137,122,81,85
2048,5324,234752,2012-04-28 20:17:27+00:00,425,Independent,425,Pub,3,1,20,3,3,252,85
2049,5336,234752,2012-06-09 17:53:02+00:00,138,Independent,138,Pizza Place,15,1,17,15,15,77,85
2050,5337,234752,2012-06-09 20:48:33+00:00,425,Independent,425,Pub,3,1,20,3,3,252,85
2051,5381,234752,2013-04-27 20:02:49+00:00,425,Independent,425,Pub,3,1,20,3,3,252,85
2052,5382,234752,2013-04-27 20:35:10+00:00,549,Independent,549,Pub,3,1,20,3,3,349,85
2053,5396,238217,2012-04-08 11:39:50+00:00,1113,Independent,1113,Movie Theater,50,1,11,50,46,683,86
2054,5397,238217,2012-04-08 14:10:15+00:00,777,Independent,777,Japanese Restaurant,14,1,14,14,14,484,86
2055,5405,238217,2012-06-09 05:58:36+00:00,806,Independent,806,Zoo,59,1,5,59,54,501,86
2056,5406,238217,2012-06-09 11:12:33+00:00,952,Independent,952,Bakery,108,1,11,108,100,590,86
2057,5409,238217,2012-07-04 18:06:40+00:00,126,Independent,126,Sushi Restaurant,22,0,18,22,21,68,86
2058,5410,238217,2012-07-04 18:56:23+00:00,123,Independent,123,Gaming Cafe,46,0,18,46,43,65,86
2059,5415,238217,2012-07-15 02:14:05+00:00,2204,Combined,743,Fast Food Restaurant,24,1,2,2204,155,464,86
2060,5416,238217,2012-07-15 18:29:00+00:00,659,Independent,659,Pizza Place,15,1,18,15,15,413,86
2061,5423,238217,2012-11-24 14:03:12+00:00,626,Independent,626,Japanese Restaurant,14,1,14,14,14,391,86
2062,5424,238217,2012-11-24 20:37:12+00:00,971,Independent,971,Indie Movie Theater,165,1,20,165,137,597,86
2063,5432,238329,2012-04-27 11:23:05+00:00,2220,Combined,167,Hardware Store,29,0,11,2220,171,92,87
2064,5433,238329,2012-04-27 20:20:00+00:00,143,Independent,143,Brewery,137,0,20,137,122,81,87
2065,5439,238329,2012-06-09 11:02:52+00:00,2220,Combined,167,Hardware Store,29,1,11,2220,171,92,87
2066,5440,238329,2012-06-09 21:31:43+00:00,211,Independent,211,Bar,5,1,21,5,5,124,87
2067,5455,238329,2012-10-26 17:01:04+00:00,405,Independent,405,Stadium,0,0,17,0,0,242,87
2068,5456,238329,2012-10-26 21:55:19+00:00,143,Independent,143,Brewery,137,0,21,137,122,81,87
2069,5471,238329,2013-02-17 15:59:07+00:00,405,Independent,405,Stadium,0,1,15,0,0,242,87
2070,5472,238329,2013-02-17 22:19:18+00:00,46,Independent,46,Gastropub,12,1,22,12,12,26,87
2071,5497,252848,2012-04-28 11:04:58+00:00,519,Independent,519,Coffee Shop,6,1,11,6,6,325,88
2072,5498,252848,2012-04-28 12:26:35+00:00,1018,Independent,1018,Restaurant,16,1,12,16,16,625,88
2073,5499,252848,2012-04-28 13:18:20+00:00,433,Independent,433,Gastropub,12,1,13,12,12,258,88
